cohort,prob,percentile,gender
1979.0,0.558,24,f
1980.0,0.531,24,f
1981.0,0.598,24,f
1982.0,0.597,24,f
1983.0,0.571,24,f
1984.0,0.539,24,f
1940.0,0.897,25,f
1941.0,0.876,25,f
1942.0,0.898,25,f
1943.0,0.875,25,f
1944.0,0.9,25,f
1945.0,0.847,25,f
1946.0,0.882,25,f
1947.0,0.877,25,f
1948.0,0.849,25,f
1949.0,0.826,25,f
1950.0,0.835,25,f
1951.0,0.845,25,f
1952.0,0.786,25,f
1953.0,0.77,25,f
1954.0,0.748,25,f
1955.0,0.755,25,f
1956.0,0.744,25,f
1957.0,0.712,25,f
1958.0,0.715,25,f
1959.0,0.683,25,f
1960.0,0.66,25,f
1961.0,0.657,25,f
1962.0,0.621,25,f
1963.0,0.623,25,f
1964.0,0.616,25,f
1965.0,0.644,25,f
1966.0,0.62,25,f
1967.0,0.621,25,f
1968.0,0.612,25,f
1969.0,0.652,25,f
1970.0,0.64,25,f
1971.0,0.654,25,f
1972.0,0.66,25,f
1973.0,0.609,25,f
1974.0,0.656,25,f
1975.0,0.641,25,f
1976.0,0.63,25,f
1977.0,0.605,25,f
1978.0,0.589,25,f
1979.0,0.561,25,f
1980.0,0.532,25,f
1981.0,0.599,25,f
1982.0,0.579,25,f
1983.0,0.563,25,f
1984.0,0.537,25,f
1940.0,0.899,26,f
1941.0,0.874,26,f
1942.0,0.898,26,f
1943.0,0.874,26,f
1944.0,0.901,26,f
1945.0,0.845,26,f
1946.0,0.881,26,f
1947.0,0.877,26,f
1948.0,0.847,26,f
1949.0,0.825,26,f
1950.0,0.833,26,f
1951.0,0.84,26,f
1952.0,0.787,26,f
1953.0,0.769,26,f
1954.0,0.749,26,f
1955.0,0.752,26,f
1956.0,0.745,26,f
1957.0,0.709,26,f
1958.0,0.714,26,f
1959.0,0.679,26,f
1960.0,0.658,26,f
1961.0,0.654,26,f
1962.0,0.618,26,f
1963.0,0.62,26,f
1964.0,0.614,26,f
1965.0,0.648,26,f
1966.0,0.619,26,f
1967.0,0.612,26,f
1968.0,0.607,26,f
1969.0,0.646,26,f
1970.0,0.628,26,f
1971.0,0.649,26,f
1972.0,0.656,26,f
1973.0,0.607,26,f
1974.0,0.653,26,f
1975.0,0.64,26,f
1976.0,0.624,26,f
1977.0,0.597,26,f
1978.0,0.585,26,f
1979.0,0.558,26,f
1980.0,0.523,26,f
1981.0,0.592,26,f
1982.0,0.576,26,f
1983.0,0.564,26,f
1984.0,0.538,26,f
1940.0,0.899,27,f
1941.0,0.873,27,f
1942.0,0.896,27,f
1943.0,0.874,27,f
1944.0,0.9,27,f
1945.0,0.846,27,f
1946.0,0.881,27,f
1947.0,0.877,27,f
1948.0,0.848,27,f
1949.0,0.825,27,f
1950.0,0.83,27,f
1951.0,0.839,27,f
1952.0,0.786,27,f
1953.0,0.762,27,f
1954.0,0.747,27,f
1955.0,0.746,27,f
1956.0,0.744,27,f
1957.0,0.699,27,f
1958.0,0.714,27,f
1959.0,0.675,27,f
1960.0,0.657,27,f
1961.0,0.645,27,f
1962.0,0.616,27,f
1963.0,0.62,27,f
1964.0,0.619,27,f
1965.0,0.649,27,f
1966.0,0.616,27,f
1967.0,0.604,27,f
1968.0,0.6,27,f
1969.0,0.64,27,f
1970.0,0.617,27,f
1971.0,0.649,27,f
1972.0,0.654,27,f
1973.0,0.606,27,f
1974.0,0.646,27,f
1975.0,0.615,27,f
1976.0,0.615,27,f
1977.0,0.593,27,f
1978.0,0.583,27,f
1979.0,0.554,27,f
1980.0,0.509,27,f
1981.0,0.586,27,f
1982.0,0.576,27,f
1983.0,0.562,27,f
1984.0,0.527,27,f
1940.0,0.898,28,f
1941.0,0.873,28,f
1942.0,0.895,28,f
1943.0,0.872,28,f
1944.0,0.898,28,f
1945.0,0.845,28,f
1946.0,0.88,28,f
1947.0,0.877,28,f
1948.0,0.847,28,f
1949.0,0.825,28,f
1950.0,0.832,28,f
1951.0,0.835,28,f
1952.0,0.785,28,f
1953.0,0.759,28,f
1954.0,0.742,28,f
1955.0,0.743,28,f
1956.0,0.74,28,f
1957.0,0.689,28,f
1958.0,0.71,28,f
1959.0,0.671,28,f
1960.0,0.651,28,f
1961.0,0.637,28,f
1962.0,0.614,28,f
1963.0,0.625,28,f
1964.0,0.618,28,f
1965.0,0.645,28,f
1966.0,0.609,28,f
1967.0,0.6,28,f
1968.0,0.589,28,f
1969.0,0.638,28,f
1970.0,0.606,28,f
1971.0,0.645,28,f
1972.0,0.652,28,f
1973.0,0.6,28,f
1974.0,0.618,28,f
1975.0,0.612,28,f
1976.0,0.614,28,f
1977.0,0.593,28,f
1978.0,0.575,28,f
1979.0,0.537,28,f
1980.0,0.505,28,f
1981.0,0.582,28,f
1982.0,0.578,28,f
1983.0,0.56,28,f
1984.0,0.526,28,f
1940.0,0.896,29,f
1941.0,0.873,29,f
1942.0,0.894,29,f
1943.0,0.872,29,f
1944.0,0.899,29,f
1945.0,0.845,29,f
1946.0,0.878,29,f
1947.0,0.876,29,f
1948.0,0.847,29,f
1949.0,0.822,29,f
1950.0,0.83,29,f
1951.0,0.831,29,f
1952.0,0.783,29,f
1953.0,0.759,29,f
1954.0,0.741,29,f
1955.0,0.741,29,f
1956.0,0.732,29,f
1957.0,0.685,29,f
1958.0,0.706,29,f
1959.0,0.672,29,f
1960.0,0.657,29,f
1961.0,0.625,29,f
1962.0,0.62,29,f
1963.0,0.626,29,f
1964.0,0.614,29,f
1965.0,0.642,29,f
1966.0,0.601,29,f
1967.0,0.594,29,f
1968.0,0.579,29,f
1969.0,0.635,29,f
1970.0,0.604,29,f
1971.0,0.642,29,f
1972.0,0.648,29,f
1973.0,0.592,29,f
1974.0,0.61,29,f
1975.0,0.611,29,f
1976.0,0.612,29,f
1977.0,0.594,29,f
1978.0,0.573,29,f
1979.0,0.536,29,f
1980.0,0.504,29,f
1981.0,0.581,29,f
1982.0,0.579,29,f
1983.0,0.558,29,f
1984.0,0.521,29,f
1940.0,0.896,30,f
1941.0,0.873,30,f
1942.0,0.894,30,f
1943.0,0.872,30,f
1944.0,0.899,30,f
1945.0,0.844,30,f
1946.0,0.875,30,f
1947.0,0.876,30,f
1948.0,0.846,30,f
1949.0,0.819,30,f
1950.0,0.826,30,f
1951.0,0.831,30,f
1952.0,0.784,30,f
1953.0,0.759,30,f
1954.0,0.743,30,f
1955.0,0.74,30,f
1956.0,0.729,30,f
1957.0,0.682,30,f
1958.0,0.698,30,f
1959.0,0.67,30,f
1960.0,0.657,30,f
1961.0,0.633,30,f
1962.0,0.623,30,f
1963.0,0.624,30,f
1964.0,0.612,30,f
1965.0,0.624,30,f
1966.0,0.599,30,f
1967.0,0.591,30,f
1968.0,0.576,30,f
1969.0,0.637,30,f
1970.0,0.606,30,f
1971.0,0.639,30,f
1972.0,0.647,30,f
1973.0,0.584,30,f
1974.0,0.601,30,f
1975.0,0.611,30,f
1976.0,0.616,30,f
1977.0,0.589,30,f
1978.0,0.569,30,f
1979.0,0.533,30,f
1980.0,0.501,30,f
1981.0,0.583,30,f
1982.0,0.583,30,f
1983.0,0.557,30,f
1984.0,0.507,30,f
1940.0,0.897,31,f
1941.0,0.875,31,f
1942.0,0.895,31,f
1943.0,0.873,31,f
1944.0,0.9,31,f
1945.0,0.845,31,f
1946.0,0.877,31,f
1947.0,0.878,31,f
1948.0,0.847,31,f
1949.0,0.822,31,f
1950.0,0.825,31,f
1951.0,0.83,31,f
1952.0,0.788,31,f
1953.0,0.762,31,f
1954.0,0.737,31,f
1955.0,0.735,31,f
1956.0,0.725,31,f
1957.0,0.68,31,f
1958.0,0.696,31,f
1959.0,0.674,31,f
1960.0,0.656,31,f
1961.0,0.636,31,f
1962.0,0.619,31,f
1963.0,0.62,31,f
1964.0,0.605,31,f
1965.0,0.619,31,f
1966.0,0.597,31,f
1967.0,0.592,31,f
1968.0,0.578,31,f
1969.0,0.631,31,f
1970.0,0.603,31,f
1971.0,0.627,31,f
1972.0,0.623,31,f
1973.0,0.579,31,f
1974.0,0.601,31,f
1975.0,0.611,31,f
1976.0,0.616,31,f
1977.0,0.588,31,f
1978.0,0.565,31,f
1979.0,0.532,31,f
1980.0,0.505,31,f
1981.0,0.585,31,f
1982.0,0.584,31,f
1983.0,0.553,31,f
1984.0,0.505,31,f
1940.0,0.895,32,f
1941.0,0.875,32,f
1942.0,0.894,32,f
1943.0,0.871,32,f
1944.0,0.898,32,f
1945.0,0.846,32,f
1946.0,0.872,32,f
1947.0,0.876,32,f
1948.0,0.843,32,f
1949.0,0.819,32,f
1950.0,0.825,32,f
1951.0,0.824,32,f
1952.0,0.786,32,f
1953.0,0.76,32,f
1954.0,0.734,32,f
1955.0,0.733,32,f
1956.0,0.721,32,f
1957.0,0.678,32,f
1958.0,0.699,32,f
1959.0,0.666,32,f
1960.0,0.656,32,f
1961.0,0.634,32,f
1962.0,0.613,32,f
1963.0,0.618,32,f
1964.0,0.583,32,f
1965.0,0.614,32,f
1966.0,0.587,32,f
1967.0,0.593,32,f
1968.0,0.579,32,f
1969.0,0.622,32,f
1970.0,0.602,32,f
1971.0,0.62,32,f
1972.0,0.623,32,f
1973.0,0.58,32,f
1974.0,0.598,32,f
1975.0,0.607,32,f
1976.0,0.606,32,f
1977.0,0.588,32,f
1978.0,0.565,32,f
1979.0,0.53,32,f
1980.0,0.507,32,f
1981.0,0.581,32,f
1982.0,0.566,32,f
1983.0,0.545,32,f
1984.0,0.502,32,f
1940.0,0.896,33,f
1941.0,0.877,33,f
1942.0,0.892,33,f
1943.0,0.873,33,f
1944.0,0.899,33,f
1945.0,0.849,33,f
1946.0,0.871,33,f
1947.0,0.877,33,f
1948.0,0.847,33,f
1949.0,0.82,33,f
1950.0,0.827,33,f
1951.0,0.826,33,f
1952.0,0.786,33,f
1953.0,0.765,33,f
1954.0,0.734,33,f
1955.0,0.734,33,f
1956.0,0.723,33,f
1957.0,0.676,33,f
1958.0,0.702,33,f
1959.0,0.668,33,f
1960.0,0.654,33,f
1961.0,0.634,33,f
1962.0,0.608,33,f
1963.0,0.618,33,f
1964.0,0.579,33,f
1965.0,0.607,33,f
1966.0,0.588,33,f
1967.0,0.589,33,f
1968.0,0.58,33,f
1969.0,0.62,33,f
1970.0,0.601,33,f
1971.0,0.62,33,f
1972.0,0.621,33,f
1973.0,0.582,33,f
1974.0,0.598,33,f
1975.0,0.608,33,f
1976.0,0.602,33,f
1977.0,0.58,33,f
1978.0,0.565,33,f
1979.0,0.528,33,f
1980.0,0.499,33,f
1981.0,0.564,33,f
1982.0,0.558,33,f
1983.0,0.543,33,f
1984.0,0.504,33,f
1940.0,0.897,34,f
1941.0,0.876,34,f
1942.0,0.893,34,f
1943.0,0.872,34,f
1944.0,0.9,34,f
1945.0,0.849,34,f
1946.0,0.866,34,f
1947.0,0.876,34,f
1948.0,0.845,34,f
1949.0,0.819,34,f
1950.0,0.821,34,f
1951.0,0.826,34,f
1952.0,0.786,34,f
1953.0,0.763,34,f
1954.0,0.726,34,f
1955.0,0.727,34,f
1956.0,0.722,34,f
1957.0,0.682,34,f
1958.0,0.699,34,f
1959.0,0.67,34,f
1960.0,0.651,34,f
1961.0,0.635,34,f
1962.0,0.61,34,f
1963.0,0.616,34,f
1964.0,0.578,34,f
1965.0,0.612,34,f
1966.0,0.592,34,f
1967.0,0.585,34,f
1968.0,0.58,34,f
1969.0,0.618,34,f
1970.0,0.597,34,f
1971.0,0.62,34,f
1972.0,0.623,34,f
1973.0,0.583,34,f
1974.0,0.598,34,f
1975.0,0.608,34,f
1976.0,0.6,34,f
1977.0,0.574,34,f
1978.0,0.565,34,f
1979.0,0.528,34,f
1980.0,0.492,34,f
1981.0,0.559,34,f
1982.0,0.56,34,f
1983.0,0.543,34,f
1984.0,0.507,34,f
1940.0,0.897,35,f
1941.0,0.877,35,f
1942.0,0.893,35,f
1943.0,0.872,35,f
1944.0,0.9,35,f
1945.0,0.848,35,f
1946.0,0.867,35,f
1947.0,0.874,35,f
1948.0,0.841,35,f
1949.0,0.821,35,f
1950.0,0.815,35,f
1951.0,0.826,35,f
1952.0,0.784,35,f
1953.0,0.764,35,f
1954.0,0.72,35,f
1955.0,0.728,35,f
1956.0,0.721,35,f
1957.0,0.68,35,f
1958.0,0.696,35,f
1959.0,0.665,35,f
1960.0,0.649,35,f
1961.0,0.632,35,f
1962.0,0.609,35,f
1963.0,0.608,35,f
1964.0,0.578,35,f
1965.0,0.605,35,f
1966.0,0.587,35,f
1967.0,0.583,35,f
1968.0,0.575,35,f
1969.0,0.612,35,f
1970.0,0.591,35,f
1971.0,0.619,35,f
1972.0,0.62,35,f
1973.0,0.577,35,f
1974.0,0.594,35,f
1975.0,0.591,35,f
1976.0,0.587,35,f
1977.0,0.572,35,f
1978.0,0.559,35,f
1979.0,0.523,35,f
1980.0,0.489,35,f
1981.0,0.552,35,f
1982.0,0.554,35,f
1983.0,0.535,35,f
1984.0,0.504,35,f
1940.0,0.897,36,f
1941.0,0.878,36,f
1942.0,0.891,36,f
1943.0,0.872,36,f
1944.0,0.897,36,f
1945.0,0.851,36,f
1946.0,0.866,36,f
1947.0,0.876,36,f
1948.0,0.843,36,f
1949.0,0.823,36,f
1950.0,0.814,36,f
1951.0,0.826,36,f
1952.0,0.779,36,f
1953.0,0.756,36,f
1954.0,0.72,36,f
1955.0,0.728,36,f
1956.0,0.727,36,f
1957.0,0.68,36,f
1958.0,0.7,36,f
1959.0,0.664,36,f
1960.0,0.649,36,f
1961.0,0.63,36,f
1962.0,0.602,36,f
1963.0,0.609,36,f
1964.0,0.576,36,f
1965.0,0.6,36,f
1966.0,0.589,36,f
1967.0,0.58,36,f
1968.0,0.573,36,f
1969.0,0.604,36,f
1970.0,0.584,36,f
1971.0,0.618,36,f
1972.0,0.62,36,f
1973.0,0.578,36,f
1974.0,0.581,36,f
1975.0,0.589,36,f
1976.0,0.58,36,f
1977.0,0.574,36,f
1978.0,0.546,36,f
1979.0,0.519,36,f
1980.0,0.484,36,f
1981.0,0.547,36,f
1982.0,0.551,36,f
1983.0,0.53,36,f
1984.0,0.496,36,f
1940.0,0.898,37,f
1941.0,0.878,37,f
1942.0,0.891,37,f
1943.0,0.873,37,f
1944.0,0.897,37,f
1945.0,0.852,37,f
1946.0,0.865,37,f
1947.0,0.874,37,f
1948.0,0.844,37,f
1949.0,0.822,37,f
1950.0,0.814,37,f
1951.0,0.823,37,f
1952.0,0.78,37,f
1953.0,0.751,37,f
1954.0,0.72,37,f
1955.0,0.723,37,f
1956.0,0.724,37,f
1957.0,0.68,37,f
1958.0,0.699,37,f
1959.0,0.666,37,f
1960.0,0.643,37,f
1961.0,0.631,37,f
1962.0,0.591,37,f
1963.0,0.612,37,f
1964.0,0.567,37,f
1965.0,0.604,37,f
1966.0,0.594,37,f
1967.0,0.568,37,f
1968.0,0.574,37,f
1969.0,0.604,37,f
1970.0,0.587,37,f
1971.0,0.616,37,f
1972.0,0.618,37,f
1973.0,0.567,37,f
1974.0,0.577,37,f
1975.0,0.586,37,f
1976.0,0.583,37,f
1977.0,0.565,37,f
1978.0,0.546,37,f
1979.0,0.522,37,f
1980.0,0.482,37,f
1981.0,0.544,37,f
1982.0,0.55,37,f
1983.0,0.522,37,f
1984.0,0.5,37,f
1940.0,0.899,38,f
1941.0,0.878,38,f
1942.0,0.891,38,f
1943.0,0.874,38,f
1944.0,0.897,38,f
1945.0,0.853,38,f
1946.0,0.865,38,f
1947.0,0.873,38,f
1948.0,0.847,38,f
1949.0,0.822,38,f
1950.0,0.813,38,f
1951.0,0.823,38,f
1952.0,0.778,38,f
1953.0,0.745,38,f
1954.0,0.717,38,f
1955.0,0.719,38,f
1956.0,0.708,38,f
1957.0,0.671,38,f
1958.0,0.697,38,f
1959.0,0.665,38,f
1960.0,0.635,38,f
1961.0,0.628,38,f
1962.0,0.592,38,f
1963.0,0.61,38,f
1964.0,0.567,38,f
1965.0,0.595,38,f
1966.0,0.587,38,f
1967.0,0.563,38,f
1968.0,0.572,38,f
1969.0,0.604,38,f
1970.0,0.587,38,f
1971.0,0.607,38,f
1972.0,0.613,38,f
1973.0,0.563,38,f
1974.0,0.577,38,f
1975.0,0.581,38,f
1976.0,0.581,38,f
1977.0,0.554,38,f
1978.0,0.544,38,f
1979.0,0.519,38,f
1980.0,0.479,38,f
1981.0,0.544,38,f
1982.0,0.551,38,f
1983.0,0.523,38,f
1984.0,0.5,38,f
1940.0,0.901,39,f
1941.0,0.879,39,f
1942.0,0.894,39,f
1943.0,0.875,39,f
1944.0,0.898,39,f
1945.0,0.856,39,f
1946.0,0.866,39,f
1947.0,0.872,39,f
1948.0,0.85,39,f
1949.0,0.824,39,f
1950.0,0.814,39,f
1951.0,0.822,39,f
1952.0,0.776,39,f
1953.0,0.739,39,f
1954.0,0.712,39,f
1955.0,0.725,39,f
1956.0,0.703,39,f
1957.0,0.664,39,f
1958.0,0.701,39,f
1959.0,0.666,39,f
1960.0,0.639,39,f
1961.0,0.627,39,f
1962.0,0.59,39,f
1963.0,0.615,39,f
1964.0,0.568,39,f
1965.0,0.591,39,f
1966.0,0.584,39,f
1967.0,0.56,39,f
1968.0,0.574,39,f
1969.0,0.604,39,f
1970.0,0.586,39,f
1971.0,0.605,39,f
1972.0,0.602,39,f
1973.0,0.564,39,f
1974.0,0.571,39,f
1975.0,0.578,39,f
1976.0,0.58,39,f
1977.0,0.554,39,f
1978.0,0.545,39,f
1979.0,0.52,39,f
1980.0,0.48,39,f
1981.0,0.546,39,f
1982.0,0.54,39,f
1983.0,0.522,39,f
1984.0,0.503,39,f
1940.0,0.901,40,f
1941.0,0.88,40,f
1942.0,0.893,40,f
1943.0,0.875,40,f
1944.0,0.896,40,f
1945.0,0.855,40,f
1946.0,0.864,40,f
1947.0,0.869,40,f
1948.0,0.848,40,f
1949.0,0.823,40,f
1950.0,0.812,40,f
1951.0,0.822,40,f
1952.0,0.773,40,f
1953.0,0.739,40,f
1954.0,0.704,40,f
1955.0,0.726,40,f
1956.0,0.702,40,f
1957.0,0.661,40,f
1958.0,0.698,40,f
1959.0,0.667,40,f
1960.0,0.639,40,f
1961.0,0.628,40,f
1962.0,0.596,40,f
1963.0,0.614,40,f
1964.0,0.566,40,f
1965.0,0.587,40,f
1966.0,0.576,40,f
1967.0,0.557,40,f
1968.0,0.577,40,f
1969.0,0.598,40,f
1970.0,0.587,40,f
1971.0,0.608,40,f
1972.0,0.603,40,f
1973.0,0.561,40,f
1974.0,0.568,40,f
1975.0,0.574,40,f
1976.0,0.563,40,f
1977.0,0.554,40,f
1978.0,0.544,40,f
1979.0,0.521,40,f
1980.0,0.469,40,f
1981.0,0.542,40,f
1982.0,0.535,40,f
1983.0,0.516,40,f
1984.0,0.491,40,f
1940.0,0.901,41,f
1941.0,0.879,41,f
1942.0,0.893,41,f
1943.0,0.873,41,f
1944.0,0.895,41,f
1945.0,0.855,41,f
1946.0,0.862,41,f
1947.0,0.87,41,f
1948.0,0.846,41,f
1949.0,0.823,41,f
1950.0,0.81,41,f
1951.0,0.821,41,f
1952.0,0.77,41,f
1953.0,0.735,41,f
1954.0,0.709,41,f
1955.0,0.725,41,f
1956.0,0.689,41,f
1957.0,0.656,41,f
1958.0,0.693,41,f
1959.0,0.664,41,f
1960.0,0.639,41,f
1961.0,0.622,41,f
1962.0,0.593,41,f
1963.0,0.609,41,f
1964.0,0.565,41,f
1965.0,0.579,41,f
1966.0,0.573,41,f
1967.0,0.557,41,f
1968.0,0.578,41,f
1969.0,0.593,41,f
1970.0,0.574,41,f
1971.0,0.605,41,f
1972.0,0.602,41,f
1973.0,0.556,41,f
1974.0,0.565,41,f
1975.0,0.572,41,f
1976.0,0.558,41,f
1977.0,0.552,41,f
1978.0,0.541,41,f
1979.0,0.52,41,f
1980.0,0.468,41,f
1981.0,0.531,41,f
1982.0,0.528,41,f
1983.0,0.51,41,f
1984.0,0.493,41,f
1940.0,0.902,42,f
1941.0,0.879,42,f
1942.0,0.892,42,f
1943.0,0.872,42,f
1944.0,0.893,42,f
1945.0,0.854,42,f
1946.0,0.864,42,f
1947.0,0.872,42,f
1948.0,0.845,42,f
1949.0,0.82,42,f
1950.0,0.808,42,f
1951.0,0.819,42,f
1952.0,0.766,42,f
1953.0,0.73,42,f
1954.0,0.703,42,f
1955.0,0.711,42,f
1956.0,0.684,42,f
1957.0,0.655,42,f
1958.0,0.692,42,f
1959.0,0.664,42,f
1960.0,0.642,42,f
1961.0,0.618,42,f
1962.0,0.586,42,f
1963.0,0.606,42,f
1964.0,0.562,42,f
1965.0,0.569,42,f
1966.0,0.572,42,f
1967.0,0.547,42,f
1968.0,0.578,42,f
1969.0,0.588,42,f
1970.0,0.571,42,f
1971.0,0.59,42,f
1972.0,0.598,42,f
1973.0,0.554,42,f
1974.0,0.566,42,f
1975.0,0.57,42,f
1976.0,0.547,42,f
1977.0,0.549,42,f
1978.0,0.538,42,f
1979.0,0.519,42,f
1980.0,0.471,42,f
1981.0,0.526,42,f
1982.0,0.526,42,f
1983.0,0.51,42,f
1984.0,0.495,42,f
1940.0,0.904,43,f
1941.0,0.88,43,f
1942.0,0.894,43,f
1943.0,0.873,43,f
1944.0,0.893,43,f
1945.0,0.858,43,f
1946.0,0.866,43,f
1947.0,0.873,43,f
1948.0,0.846,43,f
1949.0,0.82,43,f
1950.0,0.811,43,f
1951.0,0.82,43,f
1952.0,0.768,43,f
1953.0,0.73,43,f
1954.0,0.698,43,f
1955.0,0.713,43,f
1956.0,0.685,43,f
1957.0,0.657,43,f
1958.0,0.691,43,f
1959.0,0.666,43,f
1960.0,0.641,43,f
1961.0,0.624,43,f
1962.0,0.583,43,f
1963.0,0.605,43,f
1964.0,0.561,43,f
1965.0,0.565,43,f
1966.0,0.575,43,f
1967.0,0.543,43,f
1968.0,0.579,43,f
1969.0,0.589,43,f
1970.0,0.568,43,f
1971.0,0.588,43,f
1972.0,0.595,43,f
1973.0,0.555,43,f
1974.0,0.564,43,f
1975.0,0.553,43,f
1976.0,0.546,43,f
1977.0,0.55,43,f
1978.0,0.527,43,f
1979.0,0.515,43,f
1980.0,0.47,43,f
1981.0,0.525,43,f
1982.0,0.527,43,f
1983.0,0.507,43,f
1984.0,0.486,43,f
1940.0,0.902,44,f
1941.0,0.876,44,f
1942.0,0.891,44,f
1943.0,0.869,44,f
1944.0,0.891,44,f
1945.0,0.857,44,f
1946.0,0.862,44,f
1947.0,0.868,44,f
1948.0,0.843,44,f
1949.0,0.816,44,f
1950.0,0.808,44,f
1951.0,0.815,44,f
1952.0,0.766,44,f
1953.0,0.73,44,f
1954.0,0.695,44,f
1955.0,0.71,44,f
1956.0,0.676,44,f
1957.0,0.65,44,f
1958.0,0.688,44,f
1959.0,0.663,44,f
1960.0,0.64,44,f
1961.0,0.623,44,f
1962.0,0.58,44,f
1963.0,0.598,44,f
1964.0,0.558,44,f
1965.0,0.566,44,f
1966.0,0.574,44,f
1967.0,0.537,44,f
1968.0,0.569,44,f
1969.0,0.564,44,f
1970.0,0.56,44,f
1971.0,0.588,44,f
1972.0,0.588,44,f
1973.0,0.551,44,f
1974.0,0.561,44,f
1975.0,0.549,44,f
1976.0,0.544,44,f
1977.0,0.549,44,f
1978.0,0.522,44,f
1979.0,0.515,44,f
1980.0,0.466,44,f
1981.0,0.52,44,f
1982.0,0.524,44,f
1983.0,0.49,44,f
1984.0,0.48,44,f
1940.0,0.903,45,f
1941.0,0.877,45,f
1942.0,0.892,45,f
1943.0,0.873,45,f
1944.0,0.895,45,f
1945.0,0.858,45,f
1946.0,0.862,45,f
1947.0,0.868,45,f
1948.0,0.845,45,f
1949.0,0.814,45,f
1950.0,0.808,45,f
1951.0,0.811,45,f
1952.0,0.763,45,f
1953.0,0.733,45,f
1954.0,0.693,45,f
1955.0,0.71,45,f
1956.0,0.672,45,f
1957.0,0.654,45,f
1958.0,0.694,45,f
1959.0,0.67,45,f
1960.0,0.632,45,f
1961.0,0.624,45,f
1962.0,0.578,45,f
1963.0,0.596,45,f
1964.0,0.554,45,f
1965.0,0.569,45,f
1966.0,0.576,45,f
1967.0,0.542,45,f
1968.0,0.571,45,f
1969.0,0.564,45,f
1970.0,0.553,45,f
1971.0,0.582,45,f
1972.0,0.582,45,f
1973.0,0.552,45,f
1974.0,0.564,45,f
1975.0,0.553,45,f
1976.0,0.545,45,f
1977.0,0.538,45,f
1978.0,0.522,45,f
1979.0,0.516,45,f
1980.0,0.471,45,f
1981.0,0.518,45,f
1982.0,0.515,45,f
1983.0,0.491,45,f
1984.0,0.48,45,f
1940.0,0.903,46,f
1941.0,0.874,46,f
1942.0,0.893,46,f
1943.0,0.875,46,f
1944.0,0.895,46,f
1945.0,0.857,46,f
1946.0,0.863,46,f
1947.0,0.867,46,f
1948.0,0.845,46,f
1949.0,0.813,46,f
1950.0,0.809,46,f
1951.0,0.81,46,f
1952.0,0.762,46,f
1953.0,0.729,46,f
1954.0,0.691,46,f
1955.0,0.708,46,f
1956.0,0.674,46,f
1957.0,0.652,46,f
1958.0,0.697,46,f
1959.0,0.672,46,f
1960.0,0.631,46,f
1961.0,0.623,46,f
1962.0,0.574,46,f
1963.0,0.598,46,f
1964.0,0.551,46,f
1965.0,0.568,46,f
1966.0,0.565,46,f
1967.0,0.54,46,f
1968.0,0.568,46,f
1969.0,0.562,46,f
1970.0,0.553,46,f
1971.0,0.577,46,f
1972.0,0.58,46,f
1973.0,0.55,46,f
1974.0,0.565,46,f
1975.0,0.553,46,f
1976.0,0.543,46,f
1977.0,0.534,46,f
1978.0,0.519,46,f
1979.0,0.511,46,f
1980.0,0.469,46,f
1981.0,0.518,46,f
1982.0,0.512,46,f
1983.0,0.485,46,f
1984.0,0.474,46,f
1940.0,0.9,47,f
1941.0,0.87,47,f
1942.0,0.892,47,f
1943.0,0.871,47,f
1944.0,0.892,47,f
1945.0,0.856,47,f
1946.0,0.861,47,f
1947.0,0.863,47,f
1948.0,0.843,47,f
1949.0,0.81,47,f
1950.0,0.804,47,f
1951.0,0.807,47,f
1952.0,0.761,47,f
1953.0,0.721,47,f
1954.0,0.688,47,f
1955.0,0.7,47,f
1956.0,0.673,47,f
1957.0,0.648,47,f
1958.0,0.693,47,f
1959.0,0.673,47,f
1960.0,0.629,47,f
1961.0,0.618,47,f
1962.0,0.573,47,f
1963.0,0.598,47,f
1964.0,0.547,47,f
1965.0,0.564,47,f
1966.0,0.567,47,f
1967.0,0.536,47,f
1968.0,0.564,47,f
1969.0,0.564,47,f
1970.0,0.551,47,f
1971.0,0.578,47,f
1972.0,0.58,47,f
1973.0,0.551,47,f
1974.0,0.565,47,f
1975.0,0.549,47,f
1976.0,0.541,47,f
1977.0,0.533,47,f
1978.0,0.519,47,f
1979.0,0.512,47,f
1980.0,0.46,47,f
1981.0,0.496,47,f
1982.0,0.509,47,f
1983.0,0.482,47,f
1984.0,0.47,47,f
1940.0,0.902,48,f
1941.0,0.876,48,f
1942.0,0.896,48,f
1943.0,0.873,48,f
1944.0,0.896,48,f
1945.0,0.86,48,f
1946.0,0.867,48,f
1947.0,0.867,48,f
1948.0,0.847,48,f
1949.0,0.809,48,f
1950.0,0.805,48,f
1951.0,0.811,48,f
1952.0,0.766,48,f
1953.0,0.721,48,f
1954.0,0.684,48,f
1955.0,0.695,48,f
1956.0,0.672,48,f
1957.0,0.653,48,f
1958.0,0.692,48,f
1959.0,0.672,48,f
1960.0,0.626,48,f
1961.0,0.616,48,f
1962.0,0.576,48,f
1963.0,0.591,48,f
1964.0,0.544,48,f
1965.0,0.569,48,f
1966.0,0.569,48,f
1967.0,0.527,48,f
1968.0,0.567,48,f
1969.0,0.566,48,f
1970.0,0.547,48,f
1971.0,0.581,48,f
1972.0,0.582,48,f
1973.0,0.551,48,f
